ParentStringCompressed; AppliedRuleID; ApplicationCount; SuccessfulCount; LastUpdated
MUIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:50
MUIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUIU; 2; 29; 0; 2025/09/01 17:46:50
MUIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:50
MUIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:50
MUIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUIU; 2; 29; 0; 2025/09/01 17:46:50
MUIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:50
MUIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUIU; 2; 29; 0; 2025/09/01 17:46:50
MUIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:50
MUIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIU2IUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:50
MUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIU; 2; 29; 0; 2025/09/01 17:46:51
MUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:51
MUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUI2UIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:51
MUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIU; 2; 30; 0; 2025/09/01 17:46:51
MUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIU; 4; 30; 0; 2025/09/01 17:46:51
MUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIU; 2; 29; 0; 2025/09/01 17:46:51
MUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:51
MUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:52
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 2; 29; 0; 2025/09/01 17:46:52
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 2; 29; 0; 2025/09/01 17:46:53
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:53
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 2; 29; 0; 2025/09/01 17:46:53
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:53
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 2; 29; 0; 2025/09/01 17:46:53
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:53
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:53
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 2; 29; 0; 2025/09/01 17:46:53
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:54
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU2IUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:54
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 2; 29; 0; 2025/09/01 17:46:54
MUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUI2UIUIUIUIUIUIUIUIUIUIUIUIUIUIUIUIU; 4; 29; 0; 2025/09/01 17:46:54
